survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,join_party,floor_area,property,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,survey_age
1,4,7,15,2,1977,1,1,1,6,4.0,1995.0,0,1,0,114.0,4,165,110,5,5,5,1,3.0,2,2,2,3,5,5,2,3,2,3,4,3,2,2,3,5,5,1,4,4,3,7.0,7.0,1,1,7,3,8,2,1,1.0,5.0,2.0,1.0,1,2,1,1,-3.0,4,4,-3,1,4,1,1,2.0,3,2003.0,1973.0,2003.0,12.0,1.0,5.0,-3.0,1.0,1.0,1.0,1960,3,1,2,1962,3,1,2,1,1,5,2,-3.0,3,3,3,3,4,3,2,3,2,3,-8,3,1,1,80,70.0,50,60,60.0,70,60,80,80,5,2015,4,14,10,4,38
1,6,15,31,2,1965,1,1,1,3,4.0,1978.0,60000,1,0,310.0,6,154,128,5,4,4,1,1.0,2,2,1,4,2,2,1,5,3,4,5,4,4,5,5,5,4,4,2,2,2,5.0,5.0,1,4,4,3,5,3,1,2.0,-2.0,1.0,4.0,1,2,2,2,-2.0,4,3,1,2,2,0,1,0.0,3,1986.0,1964.0,1986.0,3.0,1.0,1.0,-3.0,1.0,2.0,1.0,1941,1,1,2,1941,1,1,2,2,1,4,2,100000.0,3,3,3,3,5,-8,3,3,3,-8,-8,-8,2,3,90,90.0,90,90,90.0,90,90,90,90,5,2015,3,8,8,2,50
2,10,28,51,1,1974,1,1,1,3,4.0,1987.0,30000,1,0,90.0,2,167,126,5,5,3,1,1.0,1,1,1,4,5,1,1,5,4,5,5,4,4,5,5,5,5,1,2,4,1,4.0,4.0,1,1,4,3,7,2,3,-1.0,-1.0,-1.0,-1.0,1,2,2,2,70000.0,5,1,1,2,2,0,1,1.0,3,2007.0,1982.0,2007.0,4.0,1.0,1.0,20000.0,3.0,-1.0,-1.0,1954,1,1,2,1953,3,1,2,3,1,2,3,800000.0,4,2,3,2,4,2,2,3,3,2,-8,2,2,5,0,0.0,0,0,0.0,0,0,0,0,2,2015,3,11,7,2,41
2,17,48,81,2,1990,1,1,1,10,4.0,2013.0,0,1,0,200.0,32,160,156,4,5,5,4,1.0,1,1,1,5,5,1,1,5,2,5,5,5,5,2,5,5,3,1,1,4,1,-1.0,-1.0,1,2,5,4,9,5,5,-1.0,-1.0,-1.0,-1.0,2,2,2,2,36000.0,3,2,0,1,2,1,0,1.0,3,2014.0,1990.0,2014.0,7.0,1.0,1.0,36000.0,1.0,3.0,1.0,1963,3,1,1,1965,3,1,2,3,2,4,4,60000.0,4,4,4,4,5,3,2,5,3,3,2,2,1,2,60,60.0,60,60,60.0,60,60,60,60,1,2015,3,10,7,2,25
1,13,37,68,1,1940,1,1,1,6,4.0,1963.0,44400,1,0,80.0,256,170,120,4,4,4,2,3.0,5,5,1,5,1,1,1,5,2,1,5,4,3,2,2,5,5,5,1,4,2,-1.0,-1.0,6,4,5,4,6,2,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,44400.0,3,3,1,2,2,2,1,0.0,3,1967.0,1942.0,1967.0,4.0,1.0,1.0,0.0,4.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,2,4,2,50000.0,4,4,4,3,4,4,3,4,3,3,3,4,1,2,80,60.0,80,70,60.0,70,70,60,80,2,2015,3,10,9,2,75
2,9,22,44,2,1940,1,1,1,1,-1.0,-1.0,0,1,0,130.0,8,160,130,2,3,3,1,1.0,1,1,1,3,1,1,2,5,5,5,5,4,4,5,5,5,5,5,2,3,1,6.0,6.0,1,4,3,3,3,1,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,-2.0,1,3,1,2,2,4,3,0.0,7,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,2,4,2,10000.0,4,3,3,3,4,3,2,4,4,3,3,3,2,4,70,70.0,65,65,65.0,70,70,60,65,0,2015,3,17,7,4,75
1,16,45,76,2,1992,1,1,1,4,4.0,2008.0,8000,1,0,180.0,16,162,112,5,5,5,1,1.0,1,1,1,4,2,2,1,5,2,5,5,4,4,3,5,5,5,3,4,3,2,1.0,1.0,1,3,5,5,7,4,1,5.0,3.0,1.0,3.0,1,2,2,2,50000.0,4,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1975,4,1,2,1976,4,1,2,2,1,2,2,20000.0,4,3,4,3,5,5,2,4,4,3,2,2,1,5,80,80.0,80,80,70.0,80,80,80,80,6,2015,3,18,7,5,23
2,21,61,97,2,1969,1,1,1,3,4.0,-2.0,7500,1,0,250.0,2,164,135,4,4,4,1,1.0,2,2,4,5,1,1,1,4,2,4,2,4,2,3,2,5,5,5,4,4,1,1.0,1.0,1,2,3,1,6,1,3,-1.0,-1.0,-1.0,-1.0,1,2,2,2,80000.0,1,2,1,2,2,1,2,0.0,3,1988.0,1968.0,1988.0,4.0,1.0,1.0,50000.0,1.0,3.0,1.0,1948,3,1,2,1950,1,1,2,3,1,3,3,10000.0,4,4,4,3,4,4,3,3,3,3,-8,-8,3,3,50,0.0,0,80,50.0,50,50,70,80,1,2015,3,16,7,4,46
1,7,18,38,1,1955,1,1,1,11,4.0,1979.0,70000,4,1,73.0,2,170,130,2,3,3,2,1.0,4,3,4,4,4,3,1,4,4,1,3,3,4,3,1,4,4,1,4,3,3,1.0,2.0,1,4,5,6,6,5,5,-1.0,-1.0,-1.0,-1.0,1,1,1,1,100000.0,2,4,2,1,2,1,0,0.0,7,1980.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-8,-8,-8,-3,-8,-8,-8,1,3,4,2,80000.0,4,4,-8,-8,4,4,4,4,4,4,3,3,3,5,90,70.0,80,80,70.0,70,90,90,90,0,2015,3,14,8,4,60
2,6,14,30,1,1947,1,1,1,3,2.0,-1.0,50000,1,0,110.0,2,160,110,4,3,3,1,1.0,1,1,1,2,1,1,3,5,3,5,5,5,5,5,5,5,5,5,2,2,1,5.0,5.0,2,3,5,4,7,2,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,20000.0,3,3,1,2,2,3,0,0.0,7,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,1,1,16,-2,1,1,16,2,2,4,2,40000.0,4,4,4,3,3,3,3,3,3,3,3,3,1,4,60,60.0,60,60,60.0,60,60,60,60,3,2015,3,12,8,3,68
1,4,7,14,2,1971,1,0,4,11,4.0,2010.0,72000,1,0,96.0,16,165,108,2,2,4,2,1.0,1,1,1,1,3,1,4,3,2,5,4,4,4,1,1,5,5,2,1,3,4,-1.0,-1.0,1,2,6,6,6,5,1,3.0,24.0,1.0,3.0,1,1,2,2,130000.0,3,3,1,2,2,1,0,1.0,6,1999.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1931,4,4,1,1934,4,1,1,2,1,5,2,70000.0,3,-8,-8,-8,3,2,2,3,-8,-8,4,4,2,4,50,70.0,30,50,50.0,50,80,70,60,2,2015,4,11,10,2,44
1,6,16,32,1,1955,1,1,1,4,4.0,1972.0,20000,1,0,48.0,2,165,120,3,4,3,5,1.0,5,3,1,5,1,1,1,5,3,1,5,5,5,5,5,5,5,5,1,3,2,-1.0,-1.0,1,4,3,3,3,3,5,-1.0,-1.0,-1.0,-1.0,1,2,2,2,40000.0,2,3,1,2,255,0,1,0.0,6,1984.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1917,3,1,4,1934,4,1,1,2,2,3,2,-2.0,3,2,2,2,4,3,2,3,2,2,2,2,2,3,80,80.0,80,80,80.0,80,80,80,80,1,2015,3,11,8,2,60
2,2,4,11,2,1953,1,1,1,1,-1.0,-1.0,0,1,0,100.0,8,156,130,1,1,2,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,5,4,1,1.0,5.0,1,4,7,5,7,4,1,2.0,2.0,1.0,4.0,1,1,2,2,10000.0,2,4,1,2,2,3,1,0.0,3,1973.0,1953.0,1973.0,3.0,1.0,1.0,10000.0,1.0,2.0,1.0,1933,1,1,2,-2,1,1,2,1,2,3,2,20000.0,5,5,5,5,5,-8,5,-8,4,-8,-8,-8,3,5,-2,-2.0,-2,-2,-2.0,-2,-2,-2,-2,4,2015,3,13,7,3,62
1,6,13,29,2,1965,1,1,1,1,-1.0,-1.0,6000,1,0,100.0,4,165,120,4,3,4,1,2.0,2,2,2,4,1,1,1,4,3,4,3,3,3,4,4,4,4,5,3,3,3,4.0,3.0,1,4,2,2,3,1,1,4.0,20.0,1.0,3.0,1,1,2,2,10000.0,2,1,1,2,2,2,0,0.0,3,1983.0,1960.0,1983.0,1.0,1.0,1.0,10000.0,1.0,3.0,1.0,1948,1,1,2,1947,1,1,2,2,3,3,3,100000.0,4,4,3,3,3,4,4,3,3,3,3,3,3,2,70,70.0,75,70,70.0,70,79,70,70,2,2015,3,13,8,3,50
1,31,87,131,1,1964,1,1,1,4,4.0,1979.0,30000,1,0,104.0,2,168,140,5,5,4,1,1.0,1,1,1,5,1,3,1,5,4,5,5,3,4,4,1,5,5,5,2,5,1,2.0,4.0,1,1,6,4,6,3,1,2.0,35.0,1.0,4.0,1,2,2,2,50000.0,2,3,1,2,2,1,1,0.0,3,1986.0,1966.0,1986.0,4.0,1.0,1.0,20000.0,1.0,2.0,1.0,-2,1,-8,2,-2,1,1,2,2,2,4,2,100000.0,3,3,3,3,3,3,4,4,3,2,2,2,1,5,60,60.0,70,40,60.0,40,80,80,80,5,2015,3,14,8,4,51
2,9,22,44,1,1984,1,1,1,4,4.0,2002.0,50000,1,0,50.0,2,183,170,4,4,3,1,1.0,2,2,2,4,4,3,2,4,4,4,4,4,4,2,1,4,5,4,3,2,3,3.0,6.0,2,4,5,7,8,3,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,50000.0,3,3,2,2,2,1,0,1.0,3,2006.0,1984.0,2006.0,4.0,1.0,1.0,0.0,5.0,-1.0,-1.0,1962,4,4,2,1962,1,1,2,2,1,4,3,100000.0,4,2,4,3,4,2,2,3,4,4,4,4,1,3,50,30.0,20,10,40.0,20,30,10,50,5,2015,3,17,7,4,31
1,6,14,30,1,1951,1,1,1,1,-1.0,-1.0,0,1,0,120.0,2,160,140,5,5,4,1,1.0,1,1,1,5,1,1,3,5,5,5,5,4,4,5,5,5,5,5,3,2,1,4.0,4.0,1,3,6,3,8,1,4,-1.0,-1.0,-1.0,-1.0,1,2,2,2,20000.0,5,2,1,2,2,1,0,0.0,3,1974.0,1954.0,1974.0,1.0,1.0,1.0,2000.0,1.0,1.0,1.0,-2,1,1,2,-2,1,1,2,3,2,5,3,100000.0,4,4,3,4,4,-8,2,3,3,-8,-8,3,1,4,50,70.0,60,70,50.0,70,60,70,80,4,2015,3,13,8,3,64
2,11,31,54,1,1979,1,1,1,4,4.0,1987.0,20000,1,0,70.0,256,160,110,4,3,4,2,3.0,2,3,2,4,2,2,1,5,3,2,3,4,4,3,5,5,4,4,2,3,3,4.0,3.0,1,4,3,3,4,3,1,5.0,15.0,1.0,3.0,1,1,2,2,30000.0,4,3,0,2,2,0,2,2.0,3,2001.0,1982.0,2001.0,4.0,1.0,1.0,0.0,5.0,-1.0,-1.0,1953,1,1,2,1954,1,1,2,2,2,4,2,50000.0,4,3,3,3,4,4,3,4,4,3,2,4,1,4,60,70.0,60,80,60.0,50,70,90,50,3,2015,3,15,7,4,36
1,22,67,107,2,1965,1,1,1,6,4.0,1985.0,24000,1,0,90.0,4,162,105,2,2,3,2,1.0,2,2,1,5,3,3,1,4,3,4,4,3,4,3,5,5,4,3,3,3,2,3.0,4.0,2,4,7,5,7,5,5,-1.0,-1.0,-1.0,-1.0,1,1,1,1,84000.0,2,3,1,2,2,2,0,0.0,3,1985.0,1960.0,1985.0,7.0,1.0,2.0,600000.0,1.0,3.0,1.0,1945,4,1,1,1944,3,1,12,2,2,3,2,36000.0,3,2,-8,-8,4,3,2,4,4,3,-8,-8,2,3,80,80.0,80,80,80.0,80,80,80,80,2,2015,3,16,7,4,50
2,16,44,75,1,1972,1,1,1,3,2.0,-1.0,30000,1,0,500.0,2,170,120,2,3,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,5,5,5,5,5,5,3,3,3,2.0,3.0,1,2,5,3,6,3,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,40000.0,6,2,1,2,2,2,0,1.0,3,1993.0,1972.0,1993.0,3.0,1.0,1.0,100000.0,1.0,3.0,2.0,1939,1,1,2,1948,1,1,2,2,2,4,3,40000.0,5,4,4,3,4,4,2,-8,-8,-8,-8,-8,1,4,80,60.0,60,60,60.0,60,80,80,80,5,2015,3,16,7,4,43
2,3,6,13,1,1960,1,1,1,3,2.0,-1.0,3400,1,0,55.0,2,165,120,1,1,3,1,1.0,1,1,3,3,1,1,2,5,4,4,5,5,5,5,5,5,5,5,2,3,1,6.0,6.0,1,1,1,1,1,1,6,-1.0,-1.0,-1.0,-1.0,2,2,2,2,3400.0,3,1,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1924,3,1,3,1923,1,1,2,3,2,3,2,5500.0,4,4,4,4,5,1,1,4,3,3,3,3,1,5,70,60.0,100,50,60.0,100,100,50,100,3,2015,3,18,9,5,55
2,5,11,27,1,1974,1,1,2,12,4.0,1999.0,70000,1,0,90.0,2,172,125,4,4,4,1,1.0,1,1,3,5,4,1,1,5,4,4,5,4,3,5,5,5,3,1,4,3,2,1.0,2.0,3,4,4,2,6,2,1,3.0,11.0,1.0,3.0,1,1,2,2,10000.0,3,4,1,2,2,0,1,1.0,3,1994.0,1977.0,1994.0,3.0,1.0,1.0,30000.0,4.0,-1.0,-1.0,1952,1,1,2,1948,1,1,2,2,1,4,2,200000.0,5,3,4,2,5,3,2,3,4,3,4,3,1,4,20,30.0,10,40,30.0,20,40,60,40,1,2015,3,18,7,5,41
1,19,57,92,2,1951,1,1,1,1,-1.0,-1.0,12000,1,0,120.0,256,162,130,4,5,5,2,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,5,5,5,5,1,5,1,-1.0,-1.0,1,2,5,4,10,1,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,50000.0,5,3,0,1,2,0,2,0.0,7,1972.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,1,3,2,-2.0,4,4,4,4,4,4,4,4,4,4,4,4,-8,5,60,60.0,60,70,60.0,70,60,60,70,1,2015,3,17,7,4,64
1,12,32,58,2,1980,1,1,1,5,4.0,1997.0,100000,1,0,87.0,6,161,104,5,5,5,4,1.0,1,3,3,4,5,1,3,4,2,3,4,2,2,3,4,5,5,1,4,3,3,1.0,1.0,1,4,7,5,8,2,1,2.0,11.0,1.0,1.0,1,1,1,1,200000.0,3,3,3,1,2,0,1,1.0,3,2006.0,1979.0,2006.0,5.0,1.0,1.0,100000.0,1.0,1.0,1.0,1956,6,1,1,1958,4,1,2,2,1,3,1,100000.0,5,5,5,5,5,5,5,5,5,5,5,5,4,5,60,50.0,50,70,70.0,50,80,80,80,0,2015,3,19,9,5,35
1,1,1,3,1,1956,1,1,1,6,4.0,1977.0,37200,1,0,39.0,256,170,128,2,5,5,2,1.0,2,2,2,4,1,1,1,4,4,4,4,4,4,4,4,4,5,5,2,3,1,6.0,6.0,1,4,4,-8,-8,5,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,37200.0,2,2,1,2,2,1,0,1.0,3,1986.0,1965.0,1986.0,3.0,1.0,2.0,24240.0,1.0,4.0,1.0,1906,1,1,1,1916,1,1,1,2,2,3,2,60000.0,4,3,2,1,4,3,2,3,2,3,4,3,1,4,85,80.0,90,80,90.0,85,80,85,80,1,2015,3,8,8,2,59
2,2,2,9,2,1961,8,1,1,1,-1.0,-1.0,0,1,0,300.0,6,156,106,4,4,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,4,5,3,2,1,2.0,6.0,1,4,5,1,10,1,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,50000.0,4,3,1,2,2,0,2,0.0,3,1981.0,1961.0,1981.0,3.0,1.0,1.0,10000.0,1.0,3.0,1.0,-2,1,1,2,1942,1,1,2,2,1,4,2,-2.0,5,5,4,4,5,-8,4,-8,-8,-8,-8,-8,3,5,80,70.0,70,-2,80.0,80,80,-2,-2,4,2015,3,15,7,4,54
2,2,4,11,2,1973,1,1,3,1,-1.0,-1.0,6000,1,0,120.0,4,158,110,4,3,3,1,1.0,1,1,1,5,1,1,2,5,5,5,5,4,5,5,5,5,5,5,4,1,1,1.0,2.0,1,3,2,1,3,1,3,-1.0,-1.0,-1.0,-1.0,1,2,2,2,20000.0,3,2,1,2,2,1,2,0.0,3,1992.0,1967.0,1992.0,1.0,1.0,1.0,10000.0,3.0,-1.0,-1.0,1947,1,1,2,1943,1,1,2,2,2,1,2,8000.0,5,4,3,3,3,3,2,4,4,3,3,2,2,5,80,60.0,60,80,40.0,40,60,70,30,3,2015,3,13,7,3,42
2,11,31,54,1,1957,1,1,1,6,4.0,1976.0,20000,1,0,200.0,2,170,130,4,3,5,1,1.0,3,2,4,4,2,2,1,5,4,2,4,2,2,4,3,5,5,4,3,4,2,2.0,4.0,1,2,3,2,3,2,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,30000.0,5,2,1,2,2,2,0,0.0,3,1980.0,1958.0,1980.0,6.0,4.0,1.0,0.0,4.0,-1.0,-1.0,1927,3,1,2,1927,1,1,2,3,2,4,2,-2.0,4,3,3,3,5,-8,3,3,2,-8,-8,-8,1,5,80,80.0,70,80,80.0,60,80,60,70,6,2015,3,9,7,2,58
1,15,39,70,1,1967,1,1,1,4,1.0,1983.0,50000,1,0,120.0,2,175,150,4,4,4,1,1.0,2,2,1,5,3,1,2,5,4,4,3,3,3,3,3,5,4,2,2,2,2,3.0,2.0,3,4,3,3,3,3,1,3.0,24.0,1.0,3.0,1,1,2,2,130000.0,3,3,2,1,2,1,0,0.0,3,1988.0,1970.0,1988.0,3.0,1.0,1.0,40000.0,1.0,4.0,1.0,1939,2,1,2,1938,2,2,2,2,2,3,2,-2.0,4,3,3,3,5,4,3,4,3,3,3,3,3,5,80,70.0,80,70,80.0,80,80,70,70,6,2015,3,16,7,4,48
1,18,53,87,2,1990,1,1,1,6,4.0,2008.0,36000,1,0,100.0,4,166,100,4,4,4,2,1.0,3,3,1,4,5,1,1,3,3,5,5,5,3,2,5,5,5,5,3,3,3,7.0,3.0,2,3,2,1,3,1,1,8.0,5.0,1.0,4.0,1,2,2,2,70000.0,2,3,1,2,2,0,0,0.0,3,2014.0,1989.0,2014.0,6.0,1.0,2.0,34000.0,1.0,3.0,1.0,1960,1,1,2,1960,1,1,2,2,2,4,2,90000.0,5,3,4,4,5,5,1,4,3,3,3,4,1,2,80,70.0,70,70,70.0,70,70,70,70,3,2015,3,15,7,4,25
2,17,50,83,2,1990,1,1,1,3,4.0,2004.0,0,1,0,216.0,16,163,110,5,5,4,1,1.0,1,1,1,5,1,1,1,5,3,5,5,1,4,5,1,5,5,5,5,5,1,1.0,5.0,1,5,5,5,-8,5,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,20000.0,4,3,2,2,2,0,1,1.0,3,2010.0,1988.0,2010.0,6.0,1.0,1.0,20000.0,1.0,3.0,1.0,1966,4,1,2,1968,3,1,2,2,2,4,2,40000.0,5,5,5,5,5,4,4,5,3,-8,-8,-8,1,5,60,80.0,100,50,50.0,80,90,30,30,1,2015,3,15,7,4,25
1,1,1,3,1,1967,1,1,1,6,4.0,1979.0,29400,1,0,38.1,6,177,120,1,5,2,2,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,1,5,5,5,2,1,1,1,-1.0,-1.0,1,3,2,2,3,-8,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,29400.0,2,2,1,2,2,0,0,0.0,3,1995.0,1968.0,1995.0,6.0,1.0,2.0,38400.0,1.0,3.0,1.0,1930,12,1,1,-2,-8,-8,1,3,2,3,2,50000.0,3,3,2,2,3,3,2,3,2,3,3,3,1,3,60,60.0,70,70,70.0,60,70,70,70,4,2015,3,16,8,4,48
2,10,28,51,2,1934,1,1,1,3,4.0,1948.0,15000,1,0,150.0,2,157,120,3,3,3,1,1.0,3,1,3,4,1,1,1,5,3,3,5,2,4,2,5,5,4,5,4,4,2,2.0,5.0,1,4,5,3,6,2,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,15000.0,1,2,1,2,2,2,1,0.0,7,1958.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1910,2,1,2,1912,2,1,2,2,1,4,2,20000.0,4,4,4,3,5,3,3,3,3,-8,-8,-8,2,4,70,75.0,80,75,70.0,80,75,80,70,6,2015,3,15,7,4,81
1,4,7,21,2,1966,1,1,1,6,4.0,1984.0,0,1,0,30.0,256,168,120,3,3,3,5,1.0,4,4,2,4,3,3,1,5,3,1,5,4,5,5,5,5,5,2,2,4,1,7.0,7.0,1,1,1,1,1,1,1,3.0,30.0,1.0,3.0,1,1,2,2,-3.0,2,1,1,2,2,1,0,0.0,3,1990.0,1963.0,1990.0,6.0,1.0,4.0,-3.0,1.0,3.0,1.0,1940,3,1,1,1939,3,1,-8,2,2,3,1,70000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,80,80.0,50,50,70.0,70,70,70,70,2,2015,4,16,10,4,49
1,16,44,75,1,1931,1,1,1,9,4.0,1955.0,24000,4,1,70.0,2,165,140,4,4,4,2,2.0,4,2,4,4,1,1,1,5,5,1,5,4,4,5,1,5,5,5,1,4,2,-1.0,-1.0,1,4,5,5,5,3,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,50000.0,2,3,1,2,2,2,2,0.0,3,1960.0,1933.0,1960.0,6.0,4.0,2.0,24000.0,5.0,-1.0,-1.0,1910,1,1,2,1911,1,1,2,2,1,4,2,-2.0,5,4,4,4,5,4,2,5,3,5,-8,2,1,4,80,80.0,80,80,80.0,80,70,80,80,6,2015,3,19,7,5,84
2,6,14,30,1,1967,1,1,1,3,2.0,-1.0,20000,1,0,80.0,2,160,120,3,4,4,1,1.0,3,3,2,3,1,1,2,5,4,3,5,5,3,5,5,5,5,5,4,3,1,3.0,4.0,1,4,5,5,5,5,1,5.0,30.0,1.0,3.0,2,2,2,2,30000.0,5,1,1,2,2,1,3,3.0,3,1989.0,1971.0,1989.0,3.0,1.0,1.0,5000.0,3.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,3,2,3,2,3000.0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,60,60.0,60,60,60.0,60,60,60,60,4,2015,3,12,8,3,48
1,27,78,118,2,1944,1,1,1,10,4.0,1992.0,24000,4,1,70.0,6,162,120,3,5,4,2,1.0,2,1,1,4,1,1,2,5,4,3,5,3,4,5,5,5,5,5,2,3,1,7.0,5.0,1,2,5,5,5,4,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,60000.0,2,3,1,2,2,2,0,0.0,3,-2.0,1940.0,-2.0,7.0,1.0,2.0,36000.0,5.0,-1.0,-1.0,-2,14,1,2,-2,14,1,2,3,2,4,4,48000.0,2,2,2,2,4,3,3,3,2,3,3,3,1,1,60,70.0,70,70,60.0,60,70,70,70,6,2015,3,11,8,2,71
2,9,23,45,2,1971,1,1,1,4,4.0,-2.0,20000,1,0,160.0,4,150,90,4,4,4,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,5,5,5,5,4,5,2,3,2,3.0,5.0,1,4,5,4,7,3,3,-1.0,-1.0,-1.0,-1.0,1,1,2,1,50000.0,3,4,1,1,2,1,0,0.0,3,1994.0,1966.0,1994.0,3.0,1.0,1.0,40000.0,3.0,-1.0,-1.0,1926,-8,1,1,1927,-8,1,2,2,1,4,2,60000.0,4,4,4,4,4,4,4,4,4,4,4,4,1,4,80,100.0,60,70,70.0,90,80,80,90,4,2015,3,17,7,4,44
1,24,71,111,1,1976,1,0,1,4,2.0,1993.0,45000,2,0,92.0,6,175,160,5,5,5,5,1.0,3,3,3,2,3,1,4,5,3,2,5,3,3,2,4,5,5,1,4,2,1,7.0,2.0,1,3,2,3,5,1,1,2.0,22.0,1.0,4.0,1,1,2,2,90000.0,3,3,1,2,2,0,0,0.0,3,2002.0,1978.0,2002.0,4.0,1.0,5.0,45000.0,1.0,2.0,1.0,-2,-8,1,1,-2,3,1,15,2,2,4,3,200000.0,2,1,1,1,2,4,1,3,3,2,-8,-8,1,1,60,50.0,60,70,70.0,60,60,70,60,0,2015,3,12,8,3,39
2,31,88,133,2,1966,1,1,1,3,2.0,-1.0,0,1,0,55.0,256,160,120,1,2,3,2,1.0,1,1,1,2,1,1,2,5,4,5,5,5,5,1,5,5,5,5,2,3,1,6.0,6.0,1,2,2,1,3,1,6,-1.0,-1.0,-1.0,-1.0,2,1,2,2,15000.0,3,1,0,2,2,1,0,1.0,3,1995.0,1968.0,1995.0,4.0,1.0,2.0,15000.0,1.0,5.0,2.0,1930,1,1,2,1937,1,1,2,3,3,3,2,50000.0,5,3,-8,-8,5,-8,-8,-8,-8,-8,-8,-8,1,5,90,50.0,50,30,0.0,90,50,60,80,1,2015,3,14,8,4,49
2,2,3,10,2,1977,8,0,3,3,2.0,-1.0,5000,1,0,70.0,6,160,120,3,4,5,1,1.0,1,1,1,2,1,1,2,5,3,5,5,4,4,5,5,5,5,5,3,2,1,2.0,2.0,2,4,4,6,8,5,1,5.0,8.0,2.0,3.0,1,2,-1,-1,5000.0,5,3,1,2,2,1,1,2.0,3,2000.0,1975.0,2000.0,4.0,2.0,1.0,0.0,1.0,5.0,2.0,-2,3,1,2,-2,3,1,2,3,1,3,2,30000.0,4,4,4,3,4,3,3,2,3,4,-8,5,2,5,80,60.0,80,80,70.0,80,75,70,70,6,2015,3,14,7,4,38
2,15,42,73,2,1944,1,1,1,1,-1.0,-1.0,1500,1,0,120.0,10,168,108,5,4,4,1,1.0,1,1,1,2,1,1,1,5,3,5,5,4,1,5,4,5,5,5,5,5,1,1.0,1.0,1,2,6,3,8,2,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,80000.0,3,3,2,1,2,1,2,0.0,7,1970.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1915,1,1,2,1919,1,1,2,2,1,3,2,1800.0,5,4,4,4,4,3,3,4,4,3,3,4,3,5,90,90.0,90,60,60.0,70,80,70,80,1,2015,3,15,7,4,71
